"","run 1","run 2","run 3","run 4","run 5","run 6","run 7","run 8","run 9","run 10","Average"
"1",0,0,0,0,0,0,0,0,18,0,1.8
"2",0,0,0,0,0,0,0,0,18,0,1.8
"3",0,0,0,0,0,0,0,0,18,0,1.8
"4",0,0,0,0,0,0,0,0,18,10,2.8
"5",0,0,0,0,0,0,0,0,18,10,2.8
"6",0,0,0,50,0,0,0,0,18,10,7.8
"7",0,0,0,50,0,0,0,0,18,10,7.8
"8",0,0,0,50,0,0,0,0,18,10,7.8
"9",47,0,0,50,0,0,0,0,18,10,12.5
"10",47,0,0,50,0,0,0,0,18,10,12.5
"11",47,0,0,50,0,0,0,0,18,10,12.5
"12",47,0,0,50,0,0,0,0,18,10,12.5
"13",47,0,0,50,0,0,0,0,18,10,12.5
"14",47,0,0,50,0,0,0,0,18,10,12.5
"15",47,0,0,50,0,0,0,0,18,10,12.5
"16",47,0,0,50,0,0,0,0,18,10,12.5
"17",47,0,0,50,0,0,0,0,18,10,12.5
"18",47,0,0,50,0,0,0,0,18,10,12.5
"19",47,0,0,50,0,0,0,0,18,10,12.5
"20",47,0,0,50,25,0,0,0,18,35,17.5
"21",47,0,0,50,25,0,0,0,33,35,19
"22",47,0,0,50,25,0,0,0,33,35,19
"23",47,0,0,75,25,0,0,0,33,35,21.5
"24",47,0,0,75,25,0,10,0,33,35,22.5
"25",72,0,0,75,25,0,10,0,33,35,25
"26",72,0,0,75,25,0,10,0,33,55,27
"27",72,0,43,75,25,0,10,0,33,55,31.3
"28",72,0,58,75,25,0,10,0,33,55,32.8
"29",72,0,58,75,25,0,10,0,33,55,32.8
"30",72,0,58,75,25,0,55,0,33,55,37.3
"31",72,0,58,75,25,0,55,0,33,70,38.8
"32",72,0,58,75,25,0,55,0,33,70,38.8
"33",72,0,58,75,25,0,55,0,33,70,38.8
"34",72,0,58,275,25,0,55,0,33,70,58.8
"35",72,0,160,275,25,0,55,0,33,70,69
"36",72,0,160,275,25,0,55,25,33,70,71.5
"37",72,0,160,275,25,0,55,25,33,70,71.5
"38",72,0,160,275,25,0,55,25,33,70,71.5
"39",72,0,160,275,25,0,55,25,33,70,71.5
"40",72,0,160,275,25,0,55,25,33,70,71.5
"41",72,0,160,275,25,0,105,25,33,70,76.5
"42",72,0,160,275,25,0,105,25,33,70,76.5
"43",72,0,160,275,25,0,105,25,33,70,76.5
"44",72,0,160,275,25,16.87,105,25,33,70,78.187
"45",72,0,160,275,25,16.87,105,25,33,90,80.187
"46",72,0,160,275,25,16.87,105,25,33,90,80.187
"47",72,0,160,275,35,16.87,105,25,33,90,81.187
"48",72,0,160,275,35,16.87,105,25,33,90,81.187
"49",72,0,160,275,110,16.87,105,25,33,90,88.687
"50",72,0,160,275,110,16.87,105,25,33,90,88.687
"51",72,0,160,275,110,16.87,105,25,33,90,88.687
"52",72,60,360,275,110,16.87,105,25,33,90,114.687
"53",72,60,385,275,110,16.87,105,25,33,90,117.187
"54",72,60,385,275,110,16.87,105,25,33,90,117.187
"55",72,60,385,275,210,16.87,105,25,69,90,130.787
"56",72,60,385,275,210,16.87,105,25,69,104,132.187
"57",72,60,385,275,210,16.87,105,25,69,104,132.187
"58",72,60,385,275,210,16.87,105,25,69,104,132.187
"59",72,60,385,275,210,16.87,105,25,69,104,132.187
"60",172,60,385,275,210,16.87,105,25,69,104,142.187
"61",172,60,385,275,210,16.87,105,25,69,104,142.187
"62",172,60,385,275,210,16.87,105,25,69,104,142.187
"63",172,60,385,275,210,16.87,105,25,69,104,142.187
"64",172,60,385,275,410,16.87,105,25,69,129,164.687
"65",172,60,385,275,410,16.87,105,25,69,129,164.687
"66",172,60,385,275,410,16.87,105,125,69,129,174.687
"67",172,60,385,315,410,16.87,105,125,79,129,179.687
"68",172,60,385,315,410,16.87,105,125,79,129,179.687
"69",172,60,385,315,410,16.87,105,125,79,129,179.687
"70",172,60,385,315,410,16.87,105,125,79,129,179.687
"71",172,60,385,315,410,16.87,105,125,79,129,179.687
"72",172,60,385,315,410,16.87,105,125,79,129,179.687
"73",172,60,385,315,410,16.87,105,125,79,129,179.687
"74",172,60,385,315,410,16.87,105,125,79,129,179.687
"75",172,60,385,315,410,16.87,105,125,79,129,179.687
"76",172,60,385,315,410,16.87,105,125,79,129,179.687
"77",172,60,485,315,410,16.87,105,125,79,129,189.687
"78",172,60,485,315,410,16.87,105,125,79,129,189.687
"79",172,60,485,315,410,16.87,105,125,79,129,189.687
"80",172,60,485,315,410,16.87,105,125,79,129,189.687
"81",172,60,485,315,410,16.87,105,125,79,129,189.687
"82",172,60,485,315,410,16.87,105,125,79,129,189.687
"83",172,60,485,315,410,16.87,105,125,79,129,189.687
"84",172,60,485,315,410,16.87,105,125,79,129,189.687
"85",172,60,485,315,410,16.87,105,125,79,129,189.687
"86",172,60,485,315,410,16.87,105,125,79,149,191.687
"87",172,60,485,315,410,16.87,105,125,79,149,191.687
"88",214,60,485,315,410,16.87,105,125,104,149,198.387
"89",214,60,485,315,410,16.87,105,125,104,149,198.387
"90",214,60,485,315,410,16.87,105,125,104,149,198.387
"91",214,60,485,315,410,16.87,105,125,104,149,198.387
"92",214,60,485,315,410,16.87,105,125,104,149,198.387
"93",214,60,485,315,410,16.87,105,125,104,149,198.387
"94",214,60,535,315,410,16.87,105,125,104,149,203.387
"95",214,60,535,315,410,16.87,105,125,104,149,203.387
"96",214,60,535,315,410,16.87,105,125,104,149,203.387
"97",249,60,535,315,410,16.87,105,125,104,149,206.887
"98",249,60,535,415,410,16.87,105,125,104,149,216.887
"99",249,110,535,415,410,16.87,105,125,104,149,221.887
"100",249,110,535,415,410,16.87,105,200,104,149,229.387
"101",249,110,535,415,420,16.87,105,200,104,149,230.387
"102",249,110,535,415,420,16.87,105,200,104,149,230.387
"103",249,110,535,415,420,16.87,105,200,104,149,230.387
"104",265.87,110,535,455,420,16.87,105,200,104,149,236.074
"105",265.87,110,535,455,420,16.87,105,200,104,149,236.074
"106",265.87,110,535,455,420,16.87,105,200,104,149,236.074
"107",265.87,110,535,455,420,16.87,105,200,104,149,236.074
"108",265.87,110,535,455,420,16.87,105,200,104,149,236.074
"109",265.87,110,535,455,420,16.87,105,200,104,149,236.074
"110",265.87,110,535,455,420,16.87,105,200,104,149,236.074
"111",265.87,155,535,455,420,16.87,105,200,104,149,240.574
"112",265.87,155,535,455,420,16.87,105,200,104,149,240.574
"113",265.87,155,535,455,420,16.87,105,200,104,149,240.574
"114",265.87,155,535,455,420,16.87,105,200,104,149,240.574
"115",265.87,155,535,455,420,16.87,105,200,104,149,240.574
"116",265.87,155,535,455,420,16.87,105,200,104,149,240.574
"117",265.87,155,535,455,420,16.87,105,200,104,149,240.574
"118",265.87,155,535,455,420,16.87,105,200,104,149,240.574
"119",265.87,155,582,480,420,16.87,105,200,104,149,247.774
"120",265.87,155,582,480,420,16.87,105,200,104,149,247.774
"121",265.87,155,582,480,420,16.87,105,200,104,149,247.774
"122",265.87,155,582,480,420,16.87,105,200,104,149,247.774
"123",265.87,155,582,480,420,16.87,105,200,104,149,247.774
"124",265.87,155,582,480,420,16.87,105,200,104,149,247.774
"125",265.87,210,582,480,420,16.87,105,200,104,149,253.274
"126",265.87,210,582,480,420,16.87,105,250,104,149,258.274
"127",265.87,210,582,480,420,16.87,135,250,104,149,261.274
"128",265.87,210,582,480,420,16.87,135,250,104,149,261.274
"129",265.87,210,582,500,420,16.87,135,250,104,149,263.274
"130",265.87,310,582,500,420,16.87,135,250,104,149,273.274
"131",265.87,310,582,500,463,16.87,135,250,104,149,277.574
"132",265.87,310,582,500,483,16.87,135,250,104,149,279.574
"133",265.87,310,582,500,483,16.87,186,250,104,149,284.674
"134",265.87,310,582,500,483,16.87,186,250,104,149,284.674
"135",265.87,310,582,500,483,16.87,186,250,104,149,284.674
"136",265.87,310,582,500,483,16.87,186,250,104,149,284.674
"137",265.87,310,582,500,483,16.87,186,250,104,149,284.674
"138",265.87,310,582,500,483,16.87,186,250,129,149,287.174
"139",265.87,310,582,500,483,16.87,186,250,129,149,287.174
"140",265.87,310,582,500,483,16.87,386,250,129,149,307.174
"141",265.87,310,582,500,483,16.87,386,250,129,149,307.174
"142",265.87,310,582,500,483,16.87,386,250,129,149,307.174
"143",265.87,310,582,500,483,16.87,386,250,129,149,307.174
"144",265.87,310,582,500,483,16.87,386,352,129,149,317.374
"145",265.87,310,582,500,483,16.87,386,352,129,149,317.374
"146",265.87,310,582,500,483,16.87,386,352,129,149,317.374
"147",265.87,310,582,500,483,16.87,386,452,129,149,327.374
"148",265.87,310,582,500,483,16.87,386,452,129,149,327.374
"149",265.87,310,582,500,497,16.87,386,452,129,149,328.774
"150",265.87,310,582,500,497,16.87,386,553,129,149,338.874
"151",265.87,310,582,500,497,16.87,386,553,129,149,338.874
"152",265.87,310,582,540,497,16.87,386,553,129,158,343.774
"153",265.87,310,582,540,497,16.87,386,553,129,158,343.774
"154",265.87,310,582,540,497,16.87,386,553,129,158,343.774
"155",265.87,310,582,540,497,16.87,386,553,129,158,343.774
"156",265.87,310,582,540,497,16.87,386,553,129,158,343.774
"157",265.87,310,582,540,497,16.87,436,553,129,158,348.774
"158",265.87,310,582,540,507,16.87,436,553,129,158,349.774
"159",265.87,310,582,540,507,16.87,436,553,129,158,349.774
"160",265.87,410,582,540,507,16.87,436,553,129,158,359.774
"161",265.87,410,582,540,524,16.87,462,553,129,158,364.074
"162",265.87,410,582,540,524,16.87,462,553,129,158,364.074
"163",340.87,410,582,540,524,16.87,462,553,129,158,371.574
"164",340.87,410,582,540,524,16.87,462,553,129,158,371.574
"165",390.87,410,582,540,524,16.87,462,553,129,158,376.574
"166",390.87,460,582,540,524,16.87,462,553,129,158,381.574
"167",390.87,460,582,540,524,16.87,462,553,150,158,383.674
"168",390.87,460,582,540,524,16.87,462,553,150,158,383.674
"169",390.87,460,582,640,524,16.87,462,553,150,158,393.674
"170",390.87,460,582,640,524,16.87,462,553,150,158,393.674
"171",390.87,460,582,640,524,16.87,462,553,150,158,393.674
"172",390.87,460,582,640,524,16.87,462,553,150,158,393.674
"173",390.87,460,582,640,524,16.87,462,578,160,158,397.174
"174",390.87,460,582,640,524,16.87,462,578,160,158,397.174
"175",390.87,460,582,640,524,16.87,462,578,160,158,397.174
"176",420.87,460,582,640,524,16.87,462,578,160,158,400.174
"177",420.87,460,582,640,524,16.87,462,578,160,158,400.174
"178",420.87,460,582,640,524,16.87,462,578,160,158,400.174
"179",430.87,460,582,640,524,16.87,462,578,160,158,401.174
"180",430.87,460,582,640,524,16.87,462,578,160,158,401.174
"181",430.87,460,582,640,524,16.87,462,578,160,158,401.174
"182",430.87,460,582,640,524,16.87,462,578,160,158,401.174
"183",430.87,460,582,640,539,16.87,462,578,160,158,402.674
"184",430.87,460,582,640,539,16.87,462,578,160,158,402.674
"185",430.87,460,582,640,539,16.87,472,578,160,158,403.674
"186",430.87,460,682,640,539,16.87,472,578,180,173,417.174
"187",430.87,460,682,640,539,16.87,472,578,180,173,417.174
"188",430.87,460,682,640,539,16.87,522,578,180,173,422.174
"189",430.87,460,682,640,539,16.87,522,578,180,173,422.174
"190",430.87,460,682,640,539,16.87,522,578,180,173,422.174
"191",430.87,460,682,640,539,16.87,522,578,180,173,422.174
"192",430.87,460,682,640,539,16.87,522,578,180,173,422.174
"193",445.87,460,682,640,539,16.87,522,578,180,173,423.674
"194",445.87,460,682,640,539,16.87,522,578,210,173,426.674
"195",445.87,460,682,640,539,16.87,522,578,210,173,426.674
"196",445.87,460,682,640,539,16.87,522,578,230,173,428.674
"197",445.87,460,682,640,539,16.87,522,578,230,173,428.674
"198",445.87,460,682,680,539,16.87,522,578,230,173,432.674
"199",445.87,460,682,680,539,16.87,522,578,230,173,432.674
"200",445.87,460,682,680,539,16.87,522,578,230,173,432.674
"201",445.87,460,682,680,539,16.87,522,578,230,173,432.674
"202",445.87,460,682,680,539,16.87,582,578,230,173,438.674
"203",445.87,460,682,680,539,16.87,582,578,230,173,438.674
"204",445.87,460,682,680,539,16.87,582,578,230,173,438.674
"205",465.87,460,682,680,539,16.87,582,578,230,173,440.674
"206",465.87,460,682,680,539,16.87,582,578,230,173,440.674
"207",485.87,460,682,680,539,16.87,582,578,230,173,442.674
"208",485.87,460,682,680,539,16.87,582,578,230,173,442.674
"209",485.87,460,682,680,539,16.87,582,578,230,173,442.674
"210",485.87,460,682,680,539,111.87,582,578,230,173,452.174
"211",485.87,460,682,680,539,111.87,582,603,230,173,454.674
"212",485.87,460,682,680,569,111.87,582,603,230,173,457.674
"213",497.87,460,682,680,569,111.87,582,603,230,173,458.874
"214",497.87,460,682,680,569,111.87,582,603,230,173,458.874
"215",497.87,460,682,680,569,121.87,582,603,230,173,459.874
"216",497.87,460,682,680,569,121.87,582,603,230,173,459.874
"217",497.87,486,682,680,569,221.87,582,603,230,173,472.474
"218",497.87,486,682,680,569,221.87,582,603,230,173,472.474
"219",497.87,486,682,680,569,221.87,582,603,230,173,472.474
"220",497.87,486,682,680,594,221.87,582,603,230,173,474.974
"221",497.87,486,682,680,594,221.87,582,603,230,173,474.974
"222",497.87,486,682,680,594,221.87,582,603,230,173,474.974
"223",497.87,486,682,680,594,221.87,582,603,230,173,474.974
"224",497.87,486,682,680,594,221.87,582,603,230,173,474.974
"225",510.87,486,682,680,594,221.87,582,603,230,173,476.274
"226",510.87,486,682,680,594,221.87,582,603,245,173,477.774
"227",510.87,486,682,680,594,221.87,582,603,245,173,477.774
"228",530.87,486,682,680,594,221.87,582,603,245,173,479.774
"229",530.87,486,682,680,594,221.87,582,603,245,173,479.774
"230",530.87,486,682,680,619,221.87,582,603,245,173,482.274
"231",530.87,486,682,680,619,221.87,582,603,245,173,482.274
"232",530.87,486,682,680,619,221.87,582,603,245,173,482.274
"233",530.87,486,682,680,619,221.87,582,603,245,173,482.274
"234",545.87,486,682,680,619,221.87,582,603,255,173,484.774
"235",545.87,486,682,680,619,221.87,582,603,255,173,484.774
"236",545.87,486,682,680,619,221.87,582,603,255,173,484.774
"237",545.87,486,682,680,619,221.87,582,603,255,173,484.774
"238",545.87,494,682,680,619,221.87,582,603,255,173,485.574
"239",545.87,494,682,680,634,221.87,582,603,255,173,487.074
"240",545.87,494,682,680,634,221.87,582,603,255,173,487.074
"241",545.87,501,682,680,634,221.87,582,603,255,173,487.774
"242",545.87,511,682,680,634,221.87,582,603,255,173,488.774
"243",545.87,511,682,680,634,221.87,582,603,255,173,488.774
"244",545.87,511,682,680,634,221.87,582,603,255,173,488.774
"245",545.87,511,682,680,654,221.87,582,603,255,173,490.774
"246",555.87,511,682,680,654,221.87,582,603,255,173,491.774
"247",555.87,511,682,680,654,221.87,582,603,255,173,491.774
"248",555.87,511,682,680,654,221.87,582,603,255,173,491.774
"249",555.87,511,682,680,654,221.87,582,603,255,173,491.774
"250",555.87,511,682,680,654,241.87,582,603,255,173,493.774
"251",555.87,511,682,680,654,241.87,582,603,255,173,493.774
"252",555.87,511,682,680,654,241.87,582,603,255,173,493.774
"253",555.87,511,709,680,654,241.87,582,603,255,173,496.474
"254",555.87,511,709,680,654,241.87,582,603,255,173,496.474
"255",555.87,511,709,680,654,241.87,582,603,275,173,498.474
"256",555.87,511,709,680,654,241.87,582,603,275,173,498.474
"257",555.87,511,709,680,654,241.87,582,603,275,173,498.474
"258",555.87,511,709,680,669,241.87,582,603,275,173,499.974
"259",555.87,521,709,680,669,241.87,582,603,275,173,500.974
"260",555.87,521,709,680,669,241.87,582,603,275,173,500.974
"261",555.87,521,709,680,669,241.87,582,628,293,173,505.274
"262",555.87,521,709,705,669,241.87,582,628,293,173,507.774
"263",562.87,521,709,705,669,241.87,582,628,293,173,508.474
"264",562.87,521,709,705,669,241.87,582,628,293,173,508.474
"265",562.87,521,709,705,669,241.87,582,628,298,173,508.974
"266",562.87,521,709,705,669,241.87,682,628,318,173,520.974
"267",562.87,521,709,705,669,241.87,682,628,318,173,520.974
"268",562.87,521,709,705,669,241.87,682,628,318,173,520.974
"269",562.87,521,709,705,669,241.87,682,628,318,173,520.974
"270",562.87,521,709,705,669,241.87,682,628,318,173,520.974
"271",562.87,521,709,705,669,241.87,682,628,318,173,520.974
"272",562.87,521,754,705,684,241.87,682,628,318,173,526.974
"273",562.87,521,754,705,684,241.87,682,628,318,173,526.974
"274",562.87,521,754,705,684,241.87,682,628,318,193,528.974
"275",562.87,521,754,705,684,241.87,737,628,318,193,534.474
"276",581.87,521,779,705,684,241.87,737,628,318,193,538.874
"277",581.87,521,779,705,684,241.87,737,628,318,193,538.874
"278",581.87,521,779,705,684,241.87,737,628,318,193,538.874
"279",581.87,521,779,705,684,241.87,737,628,318,208,540.374
"280",581.87,521,779,705,684,241.87,737,628,318,208,540.374
"281",581.87,521,779,705,684,241.87,737,628,318,208,540.374
"282",581.87,531,779,752,684,241.87,737,628,328,208,547.074
"283",581.87,531,834,752,684,241.87,737,628,328,208,552.574
"284",581.87,531,834,752,684,241.87,737,628,328,208,552.574
"285",581.87,531,834,752,684,241.87,737,628,328,228,554.574
"286",581.87,531,834,752,684,241.87,737,653,328,228,557.074
"287",581.87,531,834,752,684,241.87,737,653,328,228,557.074
"288",581.87,531,834,752,684,241.87,737,653,328,228,557.074
"289",581.87,531,834,752,684,241.87,737,653,328,228,557.074
"290",581.87,531,834,752,684,241.87,737,653,328,228,557.074
"291",581.87,531,884,752,700,241.87,737,653,328,228,563.674
"292",581.87,531,884,852,725,241.87,737,653,328,228,576.174
"293",606.87,531,884,852,725,241.87,737,653,328,228,578.674
"294",631.87,531,884,862,725,343.87,737,653,345,228,594.074
"295",631.87,531,884,862,725,343.87,737,653,345,228,594.074
"296",631.87,531,884,862,725,343.87,737,653,345,248,596.074
"297",631.87,531,884,862,725,343.87,737,653,345,248,596.074
"298",631.87,531,884,862,725,343.87,737,653,345,248,596.074
"299",631.87,551,884,862,725,343.87,737,653,345,248,598.074
"300",631.87,551,884,862,725,343.87,737,653,345,248,598.074
"301",631.87,551,884,862,725,343.87,737,653,345,248,598.074
"302",631.87,551,884,862,725,343.87,737,653,345,248,598.074
"303",631.87,551,884,862,725,343.87,737,653,345,248,598.074
"304",636.87,551,884,862,725,343.87,737,653,345,248,598.574
"305",636.87,551,884,862,725,343.87,737,653,345,248,598.574
"306",636.87,551,884,862,725,343.87,737,653,345,248,598.574
"307",636.87,551,884,862,725,343.87,737,653,345,248,598.574
"308",636.87,551,884,862,725,343.87,737,653,345,248,598.574
"309",636.87,551,884,862,725,343.87,737,653,345,268,600.574
"310",636.87,551,884,862,725,343.87,737,653,345,268,600.574
"311",636.87,561,884,862,725,343.87,737,653,345,268,601.574
"312",636.87,572,884,862,725,343.87,737,653,345,268,602.674
"313",636.87,572,884,862,735,343.87,737,653,345,268,603.674
"314",636.87,572,884,862,735,543.87,737,653,345,268,623.674
"315",636.87,572,884,862,735,543.87,737,653,345,268,623.674
"316",636.87,572,884,862,735,543.87,737,653,345,268,623.674
"317",656.87,572,884,862,735,543.87,737,653,345,268,625.674
"318",656.87,572,884,862,735,543.87,737,678,345,268,628.174
"319",656.87,572,884,862,735,543.87,737,678,345,268,628.174
"320",676.87,572,884,862,735,543.87,737,678,345,268,630.174
"321",676.87,572,884,862,735,543.87,737,678,345,268,630.174
"322",676.87,597,884,862,735,543.87,737,678,345,268,632.674
"323",676.87,597,884,862,735,543.87,737,678,345,283,634.174
"324",676.87,597,884,862,735,543.87,737,678,345,283,634.174
"325",676.87,597,884,862,735,543.87,737,678,345,283,634.174
"326",676.87,597,884,862,735,543.87,737,698,345,283,636.174
"327",676.87,597,884,862,735,543.87,737,698,345,283,636.174
"328",676.87,597,884,862,735,543.87,737,698,345,283,636.174
"329",676.87,597,884,862,735,543.87,737,723,345,283,638.674
"330",676.87,597,884,862,735,543.87,737,723,345,283,638.674
"331",676.87,597,884,862,735,543.87,737,723,345,283,638.674
"332",676.87,597,884,862,735,543.87,737,723,345,283,638.674
"333",676.87,597,884,862,735,543.87,737,723,345,283,638.674
"334",676.87,597,884,862,735,543.87,737,723,345,283,638.674
"335",676.87,597,884,862,735,563.87,737,723,345,283,640.674
"336",676.87,597,884,862,753,563.87,737,723,345,283,642.474
"337",676.87,597,884,862,753,563.87,737,723,345,283,642.474
"338",676.87,597,884,862,753,563.87,737,723,345,283,642.474
"339",676.87,597,884,862,753,563.87,737,723,345,283,642.474
"340",676.87,597,884,862,753,563.87,737,723,345,283,642.474
"341",676.87,597,884,862,753,563.87,737,723,370,283,644.974
"342",676.87,611,924,862,753,563.87,737,723,370,283,650.374
"343",676.87,611,924,862,753,563.87,737,723,370,283,650.374
"344",676.87,611,924,862,753,563.87,737,723,370,283,650.374
"345",676.87,636,924,862,753,563.87,812,723,370,283,660.374
"346",691.87,636,924,862,753,563.87,812,723,370,283,661.874
"347",691.87,636,924,862,753,563.87,812,723,370,283,661.874
"348",691.87,636,924,862,753,573.87,812,723,370,283,662.874
"349",691.87,636,924,862,753,573.87,812,723,370,283,662.874
"350",691.87,636,924,862,753,573.87,812,723,370,283,662.874
"351",691.87,636,924,862,753,573.87,812,723,370,293,663.874
"352",691.87,636,924,862,753,573.87,812,723,370,293,663.874
"353",691.87,636,924,862,768,573.87,812,723,387,293,667.074
"354",691.87,636,924,862,768,573.87,812,723,387,293,667.074
"355",691.87,636,924,862,768,573.87,812,723,387,293,667.074
"356",691.87,650,924,862,768,573.87,812,723,387,293,668.474
"357",691.87,650,924,862,768,573.87,812,723,387,293,668.474
"358",691.87,650,924,862,768,573.87,812,723,387,293,668.474
"359",691.87,650,924,962,768,573.87,812,723,387,293,678.474
"360",691.87,650,924,962,768,573.87,872,723,387,293,684.474
"361",691.87,650,924,962,768,573.87,872,723,387,293,684.474
"362",691.87,650,924,962,768,573.87,872,723,387,293,684.474
"363",691.87,650,924,962,768,573.87,872,723,387,293,684.474
"364",691.87,650,924,962,768,573.87,872,723,387,293,684.474
"365",691.87,675,924,962,768,573.87,872,723,387,293,686.974
"366",691.87,675,924,962,768,578.87,872,723,387,293,687.474
"367",691.87,675,924,962,768,578.87,872,723,387,293,687.474
"368",691.87,675,924,962,768,578.87,872,723,387,293,687.474
"369",691.87,675,924,962,768,578.87,872,723,387,293,687.474
"370",691.87,675,924,962,768,578.87,872,723,407,293,689.474
"371",691.87,675,924,962,768,578.87,872,723,407,293,689.474
"372",691.87,675,924,962,768,578.87,872,723,407,293,689.474
"373",691.87,675,924,962,768,578.87,872,723,407,293,689.474
"374",691.87,675,924,962,768,578.87,872,723,407,293,689.474
"375",691.87,675,924,962,768,578.87,872,723,407,293,689.474
"376",691.87,675,924,962,768,578.87,872,723,407,293,689.474
"377",691.87,675,924,962,793,578.87,872,723,407,293,691.974
"378",691.87,675,924,962,843,578.87,872,723,407,293,696.974
"379",691.87,675,924,962,843,578.87,872,723,407,293,696.974
"380",766.87,675,924,962,843,578.87,872,723,407,293,704.474
"381",766.87,675,924,962,843,578.87,872,723,407,293,704.474
"382",766.87,675,924,962,843,578.87,872,723,432,293,706.974
"383",766.87,685,954,962,843,578.87,872,723,432,293,710.974
"384",791.87,685,954,962,843,578.87,872,723,432,293,713.474
"385",791.87,685,954,962,843,578.87,872,723,432,293,713.474
"386",791.87,685,954,962,843,578.87,872,723,432,293,713.474
"387",791.87,685,954,962,843,590.87,872,723,432,293,714.674
"388",791.87,685,954,962,843,590.87,872,723,432,293,714.674
"389",791.87,685,954,962,843,590.87,872,723,432,293,714.674
"390",791.87,685,954,962,843,590.87,872,723,432,293,714.674
"391",791.87,685,954,962,843,590.87,872,723,432,293,714.674
"392",791.87,685,954,962,843,590.87,872,723,432,293,714.674
"393",791.87,685,954,962,843,590.87,872,723,432,293,714.674
"394",791.87,695,954,962,843,590.87,872,723,432,293,715.674
"395",791.87,695,954,962,843,590.87,872,723,432,293,715.674
"396",791.87,695,954,1012,843,590.87,872,723,432,293,720.674
"397",791.87,695,989,1012,843,590.87,872,723,432,293,724.174
"398",791.87,695,989,1012,843,590.87,872,723,432,293,724.174
"399",791.87,695,989,1012,843,590.87,872,723,432,293,724.174
"400",791.87,695,989,1012,843,590.87,872,723,432,293,724.174
"401",791.87,695,989,1012,843,590.87,872,723,432,293,724.174
"402",791.87,695,989,1012,843,590.87,872,723,432,293,724.174
"403",791.87,695,989,1012,843,590.87,872,723,432,293,724.174
"404",791.87,695,989,1012,843,590.87,872,723,432,293,724.174
"405",791.87,695,989,1012,843,590.87,872,723,432,293,724.174
"406",791.87,695,1014,1012,843,590.87,872,723,432,293,726.674
"407",791.87,695,1014,1012,843,590.87,872,723,442,293,727.674
"408",791.87,695,1014,1012,843,590.87,872,723,467,293,730.174
"409",791.87,695,1014,1012,843,590.87,872,723,467,293,730.174
"410",791.87,695,1014,1012,843,590.87,872,723,467,293,730.174
"411",791.87,695,1014,1012,843,590.87,872,723,467,293,730.174
"412",791.87,695,1014,1012,843,590.87,872,723,467,308,731.674
"413",791.87,695,1014,1012,893,590.87,872,723,467,508,756.674
"414",791.87,695,1014,1012,893,590.87,872,723,467,508,756.674
"415",791.87,695,1014,1012,893,599.87,872,723,467,508,757.574
"416",791.87,715,1014,1012,893,599.87,872,723,467,508,759.574
"417",791.87,715,1014,1012,893,599.87,922,723,484,508,766.274
"418",791.87,715,1014,1012,893,599.87,922,723,484,508,766.274
"419",791.87,715,1014,1012,893,599.87,922,723,484,508,766.274
"420",791.87,715,1014,1012,893,599.87,922,723,484,508,766.274
"421",791.87,715,1014,1012,893,599.87,922,723,484,508,766.274
"422",791.87,715,1014,1012,893,599.87,922,723,484,508,766.274
"423",791.87,715,1014,1012,893,599.87,922,723,484,508,766.274
"424",791.87,715,1014,1012,893,599.87,922,723,507,508,768.574
"425",791.87,715,1014,1012,893,599.87,922,723,507,508,768.574
"426",791.87,715,1014,1012,893,599.87,922,723,507,508,768.574
"427",841.87,715,1014,1012,893,599.87,922,723,507,508,773.574
"428",841.87,715,1014,1012,893,599.87,922,723,507,508,773.574
"429",841.87,715,1014,1012,893,599.87,922,723,507,508,773.574
"430",841.87,715,1014,1012,893,599.87,922,723,507,508,773.574
"431",841.87,715,1014,1012,893,599.87,922,723,507,520,774.774
"432",841.87,715,1014,1012,893,599.87,922,723,533,520,777.374
"433",841.87,715,1014,1012,893,599.87,922,723,533,520,777.374
"434",891.87,715,1039,1012,893,599.87,922,723,533,520,784.874
"435",891.87,715,1039,1012,893,634.87,922,723,533,537,790.074
"436",891.87,740,1039,1012,893,634.87,922,723,533,537,792.574
"437",891.87,740,1039,1012,893,634.87,922,723,533,542,793.074
"438",891.87,740,1039,1012,893,634.87,922,773,533,542,798.074
"439",891.87,740,1039,1012,893,634.87,922,773,533,542,798.074
"440",891.87,740,1039,1012,893,634.87,922,773,533,542,798.074
"441",991.87,740,1039,1012,893,634.87,922,773,533,542,808.074
"442",991.87,740,1039,1012,893,634.87,922,773,533,542,808.074
"443",991.87,790,1039,1012,893,634.87,922,773,533,542,813.074
"444",991.87,790,1039,1012,893,634.87,922,773,533,542,813.074
"445",991.87,790,1039,1012,893,634.87,922,773,533,542,813.074
"446",991.87,790,1039,1022,893,634.87,922,773,533,542,814.074
"447",991.87,790,1039,1022,893,634.87,922,773,533,542,814.074
"448",991.87,790,1039,1022,893,634.87,922,773,558,542,816.574
"449",991.87,790,1039,1022,893,634.87,922,773,558,542,816.574
"450",991.87,790,1039,1022,893,634.87,922,773,558,542,816.574
"451",991.87,790,1039,1022,893,634.87,922,773,558,542,816.574
"452",1011.87,790,1039,1022,893,634.87,922,773,558,542,818.574
"453",1011.87,790,1039,1022,893,634.87,922,773,558,542,818.574
"454",1011.87,790,1039,1022,893,634.87,922,773,558,542,818.574
"455",1011.87,790,1039,1022,893,634.87,922,773,558,542,818.574
"456",1011.87,790,1039,1022,893,634.87,922,773,558,542,818.574
